id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Data;Risco de Fogo;Precipitação;Dias sem Chuva
focos_ams_24h.a1df21a7-3f42-3448-8662-a12257a0bb9b;Feature;geom;Point;[-66.6505, 6.6235];-66,6505;6,6235;GOES-16;Venezuela;Bolívar;Cedeño;2023-03-14T20:54:28+00:00;0,91;0,0;0,0
focos_ams_24h.d0f0d954-1cb8-32ea-bae9-852738915fbc;Feature;geom;Point;[-66.632, 6.6235];-66,632;6,6235;GOES-16;Venezuela;Bolívar;Cedeño;2023-03-14T20:54:28+00:00;0,46;0,0;0,0
focos_ams_24h.369db35b-51f5-3695-8014-c842f498333d;Feature;geom;Point;[-69.7336, 6.6893];-69,7336;6,6893;GOES-16;Venezuela;Apure;Rómulo Gallegos;2023-03-14T20:54:27+00:00;0,18;0,22;0,0
focos_ams_24h.744722fd-7b7e-3cd8-970f-1c2828c74426;Feature;geom;Point;[-71.5751, 6.723];-71,5751;6,723;GOES-16;Colombia;Arauca;Fortul;2023-03-14T20:54:27+00:00;1,0;0,0;2,0
focos_ams_24h.16d152c7-1e3f-3fee-b6c8-d367ceb0e253;Feature;geom;Point;[-63.7953, 7.0748];-63,7953;7,0748;GOES-16;Venezuela;Bolívar;Sucre;2023-03-14T20:54:25+00:00;1,0;0,0;0,0
focos_ams_24h.d9f4ba7d-cb11-357a-8dc8-e8d8102a8426;Feature;geom;Point;[-69.0112, 7.2781];-69,0112;7,2781;GOES-16;Venezuela;Apure;Muñoz;2023-03-14T20:54:24+00:00;0,15;0,76;0,0
focos_ams_24h.07ed96ca-bede-3025-a980-c9c12355d9c0;Feature;geom;Point;[-67.1547, 7.228];-67,1547;7,228;GOES-16;Venezuela;Apure;Pedro Camejo;2023-03-14T20:54:24+00:00;1,0;0,0;0,0
focos_ams_24h.b484016a-2ff0-3627-be84-550b893b0ff3;Feature;geom;Point;[-68.0159, 7.4645];-68,0159;7,4645;GOES-16;Venezuela;Apure;Pedro Camejo;2023-03-14T20:54:23+00:00;1,0;0,64;2,0
focos_ams_24h.fb26b2f0-f03b-3cd2-9b52-f4883ebe58bd;Feature;geom;Point;[-68.034, 7.4829];-68,034;7,4829;GOES-16;Venezuela;Apure;Achaguas;2023-03-14T20:54:23+00:00;1,0;0,6;2,0
focos_ams_24h.b055cef3-d29b-30b0-869c-f732cac8c3ef;Feature;geom;Point;[-68.0156, 7.4829];-68,0156;7,4829;GOES-16;Venezuela;Apure;Achaguas;2023-03-14T20:54:23+00:00;1,0;0,7;2,0
focos_ams_24h.eceb1af4-4dbe-328a-9abc-233f4893c0fd;Feature;geom;Point;[-68.0343, 7.4645];-68,0343;7,4645;GOES-16;Venezuela;Apure;Pedro Camejo;2023-03-14T20:54:23+00:00;1,0;0,56;2,0
focos_ams_24h.1712a2bd-277c-34a5-a89d-cbff8117781c;Feature;geom;Point;[-66.7207, 7.6342];-66,7207;7,6342;GOES-16;Venezuela;Apure;San Fernando;2023-03-14T20:54:22+00:00;1,0;0,0;15,0
focos_ams_24h.2b4f169b-d791-3e51-917f-244d16b7c8da;Feature;geom;Point;[-66.7203, 7.6526];-66,7203;7,6526;GOES-16;Venezuela;Apure;San Fernando;2023-03-14T20:54:22+00:00;1,0;0,0;16,0
focos_ams_24h.be697910-bf66-3527-8a67-5f135079229c;Feature;geom;Point;[-68.6762, 7.5547];-68,6762;7,5547;GOES-16;Venezuela;Apure;Achaguas;2023-03-14T20:54:22+00:00;1,0;0,4;2,0
focos_ams_24h.6e20fdd2-8f81-395e-8b88-1ce85f81a7f9;Feature;geom;Point;[-68.6578, 7.5547];-68,6578;7,5547;GOES-16;Venezuela;Apure;Achaguas;2023-03-14T20:54:22+00:00;1,0;0,5;2,0
focos_ams_24h.e32ae3bf-b302-36dd-8c60-b0d5e398d34c;Feature;geom;Point;[-67.1475, 7.5591];-67,1475;7,5591;GOES-16;Venezuela;Apure;San Fernando;2023-03-14T20:54:22+00:00;1,0;0,0;0,0
focos_ams_24h.201facff-8dce-37da-aae0-e710a31fb92e;Feature;geom;Point;[-66.7779, 7.5603];-66,7779;7,5603;GOES-16;Venezuela;Apure;San Fernando;2023-03-14T20:54:22+00:00;1,0;0,0;5,0
focos_ams_24h.99303723-6518-36c6-9440-e84e6e686dbb;Feature;geom;Point;[-68.0834, 7.7771];-68,0834;7,7771;GOES-16;Venezuela;Apure;Achaguas;2023-03-14T20:54:21+00:00;1,0;0,2;3,0
focos_ams_24h.2d3989d3-48de-32e3-872b-7415692b0908;Feature;geom;Point;[-66.8846, 7.7441];-66,8846;7,7441;GOES-16;Venezuela;Guárico;San Gerónimo de Guayabal;2023-03-14T20:54:21+00:00;1,0;0,0;21,0
focos_ams_24h.c31784bf-9a0f-35b7-aab9-75f75dcceaab;Feature;geom;Point;[-66.919, 7.8545];-66,919;7,8545;GOES-16;Venezuela;Guárico;San Gerónimo de Guayabal;2023-03-14T20:54:21+00:00;1,0;0,0;0,0
focos_ams_24h.bc248f6c-8334-39ed-a8b2-c04585dd3467;Feature;geom;Point;[-66.9005, 7.8546];-66,9005;7,8546;GOES-16;Venezuela;Guárico;San Gerónimo de Guayabal;2023-03-14T20:54:21+00:00;1,0;0,0;0,0
focos_ams_24h.b52a5af6-47e9-3ae4-834c-da4f14cf2c55;Feature;geom;Point;[-61.6549, 7.8598];-61,6549;7,8598;GOES-16;Venezuela;Bolívar;Padre Pedro Chien;2023-03-14T20:54:21+00:00;0,88;0,0;8,0
